name,price,qty,sku,condition,weight,memory_capacity,memory_card_brand,memory_speed
Elpida DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523021812,New & Unused,51,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20101229054342,New & Unused,51,512MB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 1GB PC2-3200E 400MHZ  DRAM Memory Module ECC,22,59,osst-20111103084106,New & Unused,99,1GB,ELPIDA,PC2-3200 / 400MHZ
ELPIDA DDR2 Server 1GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,22,59,osst-20111103083858,New & Unused,99,1GB,ELPIDA,PC2-3200 / 400MHZ
ELPIDA DDR2 Server 1GB PC2-4200E 533MHZ  DRAM Memory Module ECC,22,59,osst-20111103084413,New & Unused,99,1GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 1GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,22,59,osst-20111103082857,New & Unused,99,1GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 1GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,22,59,osst-20111103083725,New & Unused,99,1GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 1GB PC2-5300E 667MHZ  DRAM Memory Module ECC,22,59,osst-20111103084606,New & Unused,99,1GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 1GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,22,59,osst-20111103083241,New & Unused,99,1GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 1GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,22,59,osst-20111103083427,New & Unused,99,1GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC,38,59,osst-20111103085706,New & Unused,99,2GB,ELPIDA,PC2-3200 / 400MHZ
ELPIDA DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,38,59,osst-20111103092024,New & Unused,99,2GB,ELPIDA,PC2-3200 / 400MHZ
ELPIDA DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC,38,59,osst-20111103090621,New & Unused,99,2GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111103092243,New & Unused,99,2GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20111103091818,New & Unused,99,2GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC,38,59,osst-20111103090756,New & Unused,99,2GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111104031138,New & Unused,99,2GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20111103091621,New & Unused,99,2GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC,48,59,osst-20111103091202,New & Unused,99,2GB,ELPIDA,PC2-6400 / 800MHz
ELPIDA DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111104031350,New & Unused,99,2GB,ELPIDA,PC2-6400 / 800MHz
ELPIDA DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20111103091341,New & Unused,99,2GB,ELPIDA,PC2-6400 / 800MHz
ELPIDA DDR2 Server 4GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107032842,New & Unused,99,4GB,ELPIDA,PC2-3200 / 400MHZ
ELPIDA DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107033024,New & Unused,99,4GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107032704,New & Unused,99,4GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107033246,New & Unused,99,4GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107030841,New & Unused,99,4GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107030533,New & Unused,99,4GB,ELPIDA,PC2-6400 / 800MHz
Elpida DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC,15,59,osst-20111108030423,New & Unused,99,512MB,ELPIDA,PC2-3200 / 400MHZ
Elpida DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110908024614,New & Unused,99,512MB,ELPIDA,PC2-3200 / 400MHZ
Elpida DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC,15,59,osst-20111108030251,New & Unused,99,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm  FBD,15,59,osst-20111108025304,New & Unused,99,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20111108023605,New & Unused,99,512MB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC,15,59,osst-20111108025824,New & Unused,99,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm  FBD,15,59,osst-20111108025545,New & Unused,99,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20111108023719,New & Unused,99,512MB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR3 1GB 1024MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,9.5,59,osst-20101229054385,New & Unused,51,1GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 1GB 1024MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20101229054379,New & Unused,51,1GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 1GB 1024MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,9.5,59,osst-20101229054384,New & Unused,51,1GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20101229054378,New & Unused,51,1GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,18.5,59,osst-20110519022915,New & Unused,51,1GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 1GB PC3-10600E 1333MHZ Server DRAM Memory ECC,25,59,osst-20110908031508,New & Unused,99,1GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 1GB PC3-10600R 1333 MHZ Server RAM DRAM ECC REG,25,59,osst-20110908083716,New & Unused,99,1GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 1GB PC3-8500E 1066MHZ Server DRAM Memory ECC,25,59,osst-20110908085402,New & Unused,99,1GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 1GB PC3-8500R 1066MHZ  Server RAM DRAM ECC REG,25,59,osst-20110908082828,New & Unused,99,1GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,97,osst-20101229054387,New & Unused,51,2GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054381,New & Unused,51,2GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101229054386,New & Unused,51,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054380,New & Unused,51,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB PC3-10600E 1333MHZ Server DRAM Memory ECC,38,59,osst-20110908090647,New & Unused,99,2GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 2GB PC3-10600E 1333MHZ Server DRAM Memory ECC REG,38,59,osst-20110909074057,New & Unused,99,2GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 2GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,98,osst-20110519023948,New & Unused,51,2GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110908090331,New & Unused,99,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC REG ,38,59,osst-20110909072812,New & Unused,99,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519023712,New & Unused,51,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054389,New & Unused,51,4GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,97,osst-20101229054383,New & Unused,51,4GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054388,New & Unused,51,4GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,99,osst-20101229054382,New & Unused,51,4GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 4GB PC3-10600E 1333MHZ Server DRAM Memory ECC REG,58,59,osst-20110909090509,New & Unused,99,4GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 4GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519024759,New & Unused,51,4GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 4GB PC3-8500R 1066MHZ  Server RAM DRAM ECC REG,58,59,osst-20110916080516,New & Unused,99,4GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 4GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519024453,New & Unused,51,4GB,ELPIDA,PC3-8500 / 1066MHz
Hynix  DDR3 2GB PC3-10600E 1333MHZ  Server DRAM Memory ECC,38,59,osst-20110920081825,New & Unused,99,2GB,Hynix,PC3-10600 / 1333MHz
Hynix  DDR3 2GB PC3-8500 1066MHZ Server RAM Dram ECC REG,38,59,osst-20110920082517,New & Unused,99,2GB,Hynix,PC3-8500 / 1066MHz
Hynix  DDR3 2GB PC3-8500E 1066MHZ Server DRAM Memory ECC,38,59,osst-20110920081516,New & Unused,99,2GB,Hynix,PC3-8500 / 1066MHz
Hynix  DDR3 4GB  PC3-8500R 1066MHZ  Server RAM Dram ECC REG ,75,59,osst-20110920082942,New & Unused,99,4GB,Hynix,PC3-8500 / 1066MHz
Hynix  DDR3 4GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,75,59,osst-20110920083224,New & Unused,99,4GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR1 1GB 1024MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,45,59,osst-20101223054241,New & Unused,51,1GB,Hynix,PC-2100 / 266MHz
Hynix DDR1 1GB 1024MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,45,59,osst-20101223054242,New & Unused,51,1GB,Hynix,PC-2700 / 333MHz
Hynix DDR1 1GB PC 2100E 266Mhz Server DRAM Memory Module ECC,38,59,osst-20110903083929,New & Unused,99,1GB,Hynix,PC-2100 / 266MHz
Hynix DDR1 1GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,38,59,osst-20110903085737,New & Unused,99,1GB,Hynix,PC-2100 / 266MHz
Hynix DDR1 1GB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,35,59,osst-20110505073516,New & Unused,51,1GB,Hynix,PC-2100 / 266MHz
Hynix DDR1 1GB PC 2700E 333Mhz Server DRAM Memory Module ECC,38,59,osst-20110903084733,New & Unused,99,1GB,Hynix,PC-2700 / 333MHz
Hynix DDR1 1GB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,38,59,osst-20110905023227,New & Unused,99,1GB,Hynix,PC-2700 / 333MHz
Hynix DDR1 1GB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,35,59,osst-20110505074049,New & Unused,51,1GB,Hynix,PC-2700 / 333MHz
Hynix DDR1 1GB PC 3200S 3200U 400MHz Lodimm Desktop Memory DRAM 184pin,38,59,osst-20101223054250,New & Unused,51,1GB,Hynix,PC-3200 / 400MHz
Hynix DDR1 1GB PC 3200S 400MHz Sodimm Laptop Memory DRAM 200pin,45,59,osst-20110505074339,New & Unused,51,1GB,Hynix,PC-3200 / 400MHz
Hynix DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20101223034358,New & Unused,51,256MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20101223033447,New & Unused,51,256MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20110505072413,New & Unused,51,256MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20101223054238,New & Unused,51,256MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 2GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905025859,New & Unused,99,2GB,Hynix,PC-2100 / 266MHz
Hynix DDR1 2GB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905030200,New & Unused,99,2GB,Hynix,PC-2700 / 333MHz
Hynix DDR1 2GB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905030328,New & Unused,99,2GB,Hynix,PC-3200 / 400MHz
Hynix DDR1 512MB PC 2100E 266Mhz Server DRAM Memory Module ECC,22,59,osst-20110903080634,New & Unused,99,512MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905024015,New & Unused,99,512MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110505072808,New & Unused,51,512MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20101223054239,New & Unused,51,512MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2700E 333Mhz Server DRAM Memory Module ECC,22,59,osst-20110903082550,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 512MB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905024338,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110505073327,New & Unused,51,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20101223054240,New & Unused,51,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 512MB PC 3200E 400Mhz Server DRAM Memory Module ECC,22,59,osst-20110903083653,New & Unused,99,512MB,Hynix,PC-3200 / 400MHz
Hynix DDR1 512MB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905024524,New & Unused,99,512MB,Hynix,PC-3200 / 400MHz
Hynix DDR1 PC 2700 333 Server DRAM RAM ECC Memory 512MB,25,59,osst-20110325031634,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 PC 2700R 333 Server Memory DRAM ECC REG 512MB,25,59,osst-20110325031148,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR2 1GB 1024MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,15,59,osst-20101223054264,New & Unused,51,1GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 1GB 1024MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,15,59,osst-20110520041912,New & Unused,51,1GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 1GB 1024MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20110520040026,New & Unused,51,1GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 1GB 1024MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101223054254,New & Unused,51,1GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 1GB 1024MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,15,59,osst-20101223054265,New & Unused,51,1GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 1GB 1024MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,15,59,osst-20110520042623,New & Unused,51,1GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 1GB 1024MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20110520040753,New & Unused,51,1GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 1GB 1024MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101223054255,New & Unused,51,1GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 1GB 1024MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,15,59,osst-20101223054266,New & Unused,51,1GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 1GB 1024MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,15,59,osst-20110520043022,New & Unused,51,1GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 1GB 1024MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20110520041019,New & Unused,51,1GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 1GB 1024MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101223054256,New & Unused,51,1GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110505041902,New & Unused,51,2GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110520044136,New & Unused,51,2GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 2GB 2048MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20101223054268,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110520080537,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20101223054258,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 2GB 2048MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20101223054269,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110520080741,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20101223054259,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082002,New & Unused,51,2GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082352,New & Unused,51,2GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082738,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 2GB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082920,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 4GB 4096MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110520085141,New & Unused,51,4GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 4GB 4096MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20110505071748,New & Unused,51,4GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 4GB 4096MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,0,osst-20110520083617,New & Unused,51,4GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 4GB 4096MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20110505035926,New & Unused,51,4GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 4GB 4096MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,0,osst-20110520085440,New & Unused,51,4GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 4GB 4096MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20101223054270,New & Unused,51,4GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 4GB 4096MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,0,osst-20110520084004,New & Unused,51,4GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 4GB 4096MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20101223054260,New & Unused,51,4GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 4GB 4096MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,0,osst-20110520085629,New & Unused,51,4GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 4GB 4096MB PC2-6400S 800MHz Lodimm Desktop Memory DRAM 240pin,65,59,osst-20101223054271,New & Unused,51,4GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 4GB 4096MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,0,osst-20110520084145,New & Unused,51,4GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 4GB 4096MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20101223054261,New & Unused,51,4GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20101223054235,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110520030705,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110520034322,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20101223054252,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110505075258,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110520032414,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110520034926,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20101223054253,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 Server 1GB PC2-3200E 400MHZ  DRAM Memory Module ECC,22,59,osst-20111103062624,New & Unused,99,1GB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 1GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,22,59,osst-20111103072412,New & Unused,99,1GB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 1GB PC2-4200E 533MHZ  DRAM Memory Module ECC,22,59,osst-20111103062435,New & Unused,99,1GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 1GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,22,59,osst-20111103082711,New & Unused,99,1GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 1GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,22,59,osst-20111103074809,New & Unused,99,1GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 1GB PC2-5300E 667MHZ  DRAM Memory Module ECC,22,59,osst-20111103043002,New & Unused,99,1GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 1GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,22,59,osst-20111103082414,New & Unused,99,1GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 1GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,22,59,osst-20111103075004,New & Unused,99,1GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC,38,59,osst-20111104034742,New & Unused,99,2GB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104032546,New & Unused,99,2GB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC,38,59,osst-20111104034542,New & Unused,99,2GB,Hynix,PC2-4200 / 533MHZ
